Country_Code,Cuisines,Rating,Rating_text,Votes
1,"North Indian, Chinese",4.1,Very Good,191
1,"North Indian, Chinese, South Indian, Fast Food",3.9,Good,109
1,"Italian, Continental, North Indian, Cafe",4.2,Very Good,217
1,Cafe,3.7,Good,153
1,"North Indian, Mughlai",3.9,Good,41
1,"Italian, Continental, Mexican, Lebanese",4.1,Very Good,178
1,"Mediterranean, Chinese, Continental",4.3,Very Good,87
1,"Pizza, Fast Food",3.6,Good,86
1,"Portuguese, African",3.8,Good,156
1,"Cafe, Continental, Italian, Bakery",4.4,Very Good,138
1,"Continental, Chinese, Italian, Bakery",4.2,Very Good,261
1,"Mughlai, North Indian, Chinese",4.4,Very Good,325
1,"North Indian, Chinese, Continental",3.5,Good,116
1,"North Indian, Chinese, Continental",3.9,Good,80
1,"Cafe, Bakery, Desserts",4.2,Very Good,210
1,"North Indian, Mughlai",4.6,Excellent,196
1,"European, Chinese",3.8,Good,53
1,"North Indian, Continental",3.9,Good,154
1,Cafe,3.6,Good,209
1,"Desserts, Bakery",3.9,Good,196
1,"American, Italian",3.8,Good,196
1,"Chinese, Mangalorean",3.7,Good,355
1,Chinese,3.5,Good,280
1,"Continental, American",3.7,Good,104
1,"Finger Food, Continental, North Indian",3.8,Good,290
1,"South Indian, North Indian",3.6,Good,275
1,Seafood,4.2,Very Good,281
1,"North Indian, Mughlai",3.5,Good,183
1,"Cafe, Continental",3.6,Good,84
1,"Seafood, North Indian",3.9,Good,257
1,"Pizza, Italian",3.5,Good,127
1,"Chinese, Continental, North Indian, Mughlai",3.7,Good,260
1,"North Indian, Chinese",3.7,Good,193
1,Seafood,4.1,Very Good,245
1,"North Indian, Mughlai, Chinese, Mangalorean",3.7,Good,173
1,Continental,3.8,Good,328
1,"North Indian, Italian, Finger Food",3.9,Good,156
1,"South Indian, North Indian, Chinese",3.7,Good,175
1,"Continental, North Indian",4.3,Very Good,99
1,Pizza,4,Very Good,5145
1,Asian,4,Very Good,156
1,"Healthy Food, American, Burger, Salad",3.4,Average,170
1,"North Indian, Italian, Chinese, Mexican",4.7,Excellent,2083
1,"Fast Food, Beverages, Desserts",4.2,Very Good,1606
1,"Cafe, Italian, Desserts, Fast Food, Chinese, Tea",4.1,Very Good,2040
1,"Continental, Italian",3.8,Good,617
1,"Cafe, Continental, North Indian, Italian, Chinese, Bakery, Desserts, Finger Food",3.8,Good,146
1,"Bakery, Desserts, Cafe",3.9,Good,2076
1,Modern Indian,4.3,Very Good,1240
1,North Indian,4.2,Very Good,3370
1,"Cafe, Italian, Desserts, Fast Food, Chinese, Tea",3.9,Good,317
1,Pizza,4.5,Excellent,2662
1,"American, Burger, Fast Food",4.6,Excellent,413
1,"Italian, Continental, Mexican, Japanese, American, British",3.9,Good,885
1,"North Indian, South Indian, Mughlai",4.9,Excellent,3244
1,"North Indian, Chinese, Thai",3.8,Good,181
1,"Street Food, Burger, Desserts, Italian, Pizza, North Indian, European, Finger Food",4,Very Good,536
1,"Cafe, Italian, Desserts, Fast Food, Chinese, Tea",4.1,Very Good,1295
1,"Cafe, Italian, Desserts, Fast Food, Chinese, Tea",3.6,Good,1515
1,Andhra,3.4,Average,139
1,"North Indian, Chinese, Italian",3.7,Good,172
1,Italian,3.9,Good,264
1,South Indian,4.2,Very Good,392
1,"North Indian, Andhra, Mughlai",3.7,Good,393
1,"North Indian, Chinese, South Indian",3.5,Good,214
1,"Italian, North Indian, South Indian",3.7,Good,262
1,"Continental, North Indian, South Indian",3.8,Good,162
1,"North Indian, Chinese",3.5,Good,160
1,"North Indian, European, Mediterranean",4,Very Good,286
1,"Pizza, Italian",4,Very Good,304
1,North Indian,3.5,Good,127
1,"North Indian, Continental, Chinese",3.7,Good,132
1,"Continental, Chinese, North Indian",3.3,Average,11
1,"North Indian, Chinese, South Indian",3.6,Good,190
1,"Cafe, Continental, European, Beverages",3.6,Good,140
1,"Continental, South Indian",3.8,Good,249
1,"Chinese, Thai",3.7,Good,208
1,"North Indian, Asian, Continental",3.6,Good,270
1,Finger Food,3.7,Good,183
1,Fast Food,3.3,Average,27
1,Cafe,3.8,Good,73
1,"Continental, Fast Food, Tea",3.9,Good,26
1,"North Indian, Chinese",4,Very Good,103
1,"North Indian, Mughlai",4.3,Very Good,88
1,"Cafe, Chinese, Fast Food, Italian",3.7,Good,201
1,"Fast Food, Chinese",4,Very Good,185
1,Cafe,4.2,Very Good,164
1,"Continental, North Indian, Thai, Chinese",4.3,Very Good,270
1,Cafe,3.9,Good,140
1,"Cafe, Fast Food",3.9,Good,19
1,"Cafe, Continental",4,Very Good,284
1,"North Indian, Italian, Continental",4.4,Very Good,257
1,Cafe,4.5,Excellent,520
1,"Chinese, Continental, North Indian",4,Very Good,306
1,"North Indian, Chinese, Continental",4.2,Very Good,275
1,"North Indian, European, Mediterranean",4.9,Excellent,226
1,"American, Fast Food",2.2,Poor,147
1,"Seafood, Chinese, Thai",4,Very Good,100
1,Chinese,3.8,Good,45
1,Maharashtrian,3.8,Good,76
1,"North Indian, Maharashtrian",3.6,Good,91
1,North Indian,3.6,Good,125
1,North Indian,3.5,Good,140
1,"Cafe, Desserts",3.6,Good,86
1,"North Indian, European, Mediterranean, Asian",3.8,Good,117
1,Cafe,3.4,Average,86
1,"North Indian, Chinese, Fast Food",3.4,Average,162
1,Chinese,3.4,Average,177
1,Cafe,3.3,Average,15
1,North Indian,3.4,Average,24
1,Fast Food,3.5,Good,80
1,Mughlai,3.7,Good,162
1,"North Indian, Chinese",3.5,Good,166
1,North Indian,3.8,Good,164
1,Italian,3,Average,25
1,North Indian,3.3,Average,33
1,"Malwani, North Indian, Chinese, Seafood",3.5,Good,77
1,Maharashtrian,3.9,Good,218
1,"North Indian, Chinese, Continental",3.4,Average,71
1,Cuisine Varies,0,Not rated,2
1,Fast Food,3.2,Average,46
1,"North Indian, Seafood, Continental",3.4,Average,45
1,"South Indian, North Indian",2.6,Average,11
1,"South Indian, North Indian, Chinese",3.4,Average,238
1,Mughlai,3.1,Average,8
1,Fast Food,2.7,Average,64
1,South Indian,2.6,Average,113
1,Pizza,3.7,Good,66
1,"North Indian, Chinese",3.5,Good,141
1,"Chinese, North Indian",2.2,Poor,77
1,"Mediterranean, Italian",4,Very Good,40
1,"Continental, Seafood, Goan, Andhra, Kerala, Thai",4.2,Very Good,46
1,Parsi,4.2,Very Good,665
1,Finger Food,3.2,Average,31
1,"North Indian, Mughlai",3.4,Average,32
1,"Pizza, Fast Food",2.8,Average,83
1,"North Indian, Chinese, Continental",3.7,Good,288
1,"Fast Food, Italian, Pizza",3.2,Average,33
1,"North Indian, Continental, Chinese",3.2,Average,26
1,"Continental, North Indian, Fast Food, Street Food, South Indian",0,Not rated,2
1,Cafe,0,Not rated,0
1,"North Indian, Chinese",2.6,Average,49
1,"Street Food, Mithai",3.3,Average,13
1,"North Indian, Chinese",3.2,Average,64
1,"Street Food, South Indian, Mithai",3.4,Average,167
1,"North Indian, Chinese",3.3,Average,99
1,"Italian, Pizza, Fast Food",2.6,Average,125
1,"Bakery, Fast Food",3.7,Good,124
1,"North Indian, Fast Food",2.2,Poor,79
1,"Mithai, North Indian, South Indian, Street Food",2.9,Average,8
1,"Mithai, Street Food",3.3,Average,20
1,Cafe,3.2,Average,23
1,Bakery,3.4,Average,19
1,"Mithai, North Indian, South Indian, Street Food",3,Average,7
1,Fast Food,2.7,Average,11
1,"Raw Meats, North Indian, Fast Food",3.2,Average,35
1,"Chinese, North Indian, Italian, Mughlai",3,Average,11
1,Chinese,2.5,Average,32
1,"Chinese, Thai",3.2,Average,10
1,"North Indian, Mughlai",3.2,Average,23
1,"Street Food, Fast Food, Beverages",3.1,Average,7
1,Chinese,2.9,Average,42
1,"Bakery, Fast Food",3.2,Average,21
1,"Desserts, Ice Cream",3.3,Average,16
1,North Indian,2.5,Average,37
1,North Indian,2.9,Average,4
1,"North Indian, South Indian, Chinese",2.8,Average,7
1,"Bakery, Desserts",3.4,Average,22
1,"North Indian, Biryani",3.9,Good,97
1,Bengali,3.9,Good,452
1,"Ice Cream, Desserts",3.6,Good,14
1,"Chinese, Mughlai, North Indian",3.6,Good,82
1,Ice Cream,0,Not rated,2
1,"Raw Meats, Fast Food",0,Not rated,0
1,"South Indian, North Indian, Chinese",0,Not rated,0
1,"Chinese, North Indian, Mughlai, Pizza",0,Not rated,1
1,North Indian,0,Not rated,2
1,"Fast Food, North Indian",0,Not rated,0
1,Mughlai,0,Not rated,1
1,North Indian,0,Not rated,0
1,"South Indian, North Indian, Chinese",2.4,Poor,31
1,Turkish,2.5,Average,100
1,"Pizza, Italian",3.1,Average,230
1,"Burger, Fast Food",3.2,Average,458
1,"Asian, Chinese",2.6,Average,176
1,American,3.5,Good,232
1,"Continental, Chinese, North Indian",3.6,Good,27
1,"Chinese, Japanese, Thai, Malaysian, Vietnamese, Asian",3.6,Good,210
1,"North Indian, South Indian",3.9,Good,44
1,"North Indian, Street Food, Mughlai",3.5,Good,206
1,"Cafe, Desserts",3.7,Good,185
1,Cafe,3.7,Good,256
1,"Seafood, South Indian, Andhra, Hyderabadi, Goan",4.2,Very Good,336
1,"Chinese, Fast Food, North Indian, South Indian",3.4,Average,280
1,"Italian, Continental, Cafe",4.2,Very Good,2131
1,"Fast Food, North Indian, Chinese, Desserts",2.8,Average,13
1,"Chinese, Fast Food",3.1,Average,38
1,Street Food,2.8,Average,69
1,South Indian,3.3,Average,11
1,Fast Food,3.1,Average,6
1,"Bakery, Desserts",3,Average,4
1,"North Indian, Chinese",3.4,Average,80
1,Fast Food,3.4,Average,24
1,"Chinese, Fast Food",3.1,Average,13
1,"Ice Cream, Desserts",3.3,Average,12
1,"Cafe, North Indian, Fast Food",2.9,Average,4
1,"Chinese, South Indian",2.8,Average,9
1,Fast Food,3.3,Average,18
1,Chinese,2.8,Average,14
1,Fast Food,2.8,Average,9
1,"Fast Food, North Indian, Chinese",3.2,Average,16
1,"Mughlai, North Indian",3,Average,5
1,Fast Food,3.6,Good,251
1,Healthy Food,3.5,Good,42
1,"Chinese, North Indian, Italian",3.5,Good,220
1,"Bakery, Desserts, Fast Food, Pizza, Burger, Continental",3.6,Good,34
1,Street Food,3.7,Good,103
1,"North Indian, Chinese, South Indian, Fast Food",3.7,Good,46
1,"North Indian, Chinese",3.8,Good,62
1,"Bakery, Desserts",3.6,Good,42
1,"Desserts, Bakery, Pizza, Burger, Continental",3.6,Good,58
1,"Cafe, Bakery",3.9,Good,106
1,"Bakery, Desserts, Fast Food, Mithai",0,Not rated,0
1,"Fast Food, Beverages",0,Not rated,1
1,Cafe,0,Not rated,1
1,Bakery,0,Not rated,0
1,Bakery,0,Not rated,0
1,Street Food,0,Not rated,0
1,Bakery,0,Not rated,0
1,"Chinese, South Indian, North Indian",0,Not rated,1
1,"Chinese, Fast Food",0,Not rated,0
1,"Cafe, Bakery",0,Not rated,0
1,"South Indian, Chinese",0,Not rated,2
1,"Bakery, Desserts",0,Not rated,0
1,Chinese,0,Not rated,0
1,"Italian, Fast Food",0,Not rated,0
1,Bakery,0,Not rated,0
1,"North Indian, European",3,Average,4
1,"Fast Food, Burger",3.4,Average,48
1,"Italian, Pizza, Fast Food",3.2,Average,51
1,"Continental, Asian, North Indian",3.4,Average,19
1,"Japanese, Korean",3.6,Good,59
1,Continental,3.9,Good,188
1,"Malaysian, Indonesian",4.4,Very Good,77
1,"Japanese, Asian",4,Very Good,46
1,"Continental, North Indian, Mughlai, Italian",4.1,Very Good,387
1,"North Indian, South Indian, Chinese, Mithai, Fast Food",3.1,Average,117
1,"Beverages, Fast Food",3.1,Average,7
1,"Pizza, Fast Food",3,Average,10
1,Fast Food,0,Not rated,1
1,Fast Food,2.8,Average,7
1,"North Indian, Street Food",2.8,Average,23
1,"North Indian, South Indian, Chinese, Fast Food, Mithai",2.8,Average,102
1,"North Indian, Chinese",3.4,Average,19
1,Bakery,3.2,Average,15
1,Bakery,3,Average,10
1,"Chinese, Fast Food",2.7,Average,17
1,Street Food,3.4,Average,135
1,"North Indian, Chinese",2.7,Average,35
1,"North Indian, Mughlai, Chinese",3,Average,5
1,"Raw Meats, Fast Food, North Indian",3.4,Average,22
1,"Chinese, Fast Food",3.2,Average,74
1,"North Indian, Chinese, Mughlai",3,Average,4
1,"North Indian, Chinese",3,Average,7
1,North Indian,3.2,Average,22
1,"Bakery, Desserts, Fast Food",3.1,Average,9
1,"North Indian, Mughlai",3.5,Good,191
1,"Bakery, Desserts, Chinese, Fast Food",3.7,Good,199
1,"Fast Food, Chinese, Bakery",3.5,Good,60
1,Chinese,0,Not rated,1
1,"North Indian, Mughlai",0,Not rated,0
1,"North Indian, Mughlai, Chinese",0,Not rated,0
1,"Fast Food, Chinese",0,Not rated,1
1,Mithai,0,Not rated,2
1,"Raw Meats, Fast Food",0,Not rated,0
1,"Raw Meats, Fast Food",0,Not rated,1
1,"North Indian, Chinese",0,Not rated,3
1,Beverages,0,Not rated,3
1,"Bakery, Chinese",0,Not rated,1
1,"Mithai, Street Food",0,Not rated,0
1,"Ice Cream, Desserts",0,Not rated,0
1,"Fast Food, Chinese",0,Not rated,1
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,Fast Food,0,Not rated,0
1,Mithai,2.4,Poor,15
1,"Street Food, Chinese, North Indian, Mithai",2.9,Average,29
1,"Italian, Pizza, Fast Food",3.4,Average,35
1,"South Indian, North Indian, Chinese",2.7,Average,278
1,"North Indian, Chinese",3.3,Average,53
1,"North Indian, Chinese",2.6,Average,142
1,"North Indian, Chinese, Fast Food",2.5,Average,41
1,"Chinese, Italian, North Indian",3.9,Good,492
1,"Mithai, Street Food",3.5,Good,28
1,"North Indian, Chinese",3.6,Good,457
1,"North Indian, Mughlai, Chinese, Continental",3.9,Good,173
1,North Indian,3.7,Good,131
1,Street Food,3.9,Good,123
1,"North Indian, Mughlai, Chinese, Italian",3.9,Good,274
1,"North Indian, Chinese",3.5,Good,87
1,North Indian,3,Average,78
1,"North Indian, Mughlai",3.1,Average,10
1,Bakery,3.3,Average,26
1,"Pizza, Fast Food",3.2,Average,101
1,"Pizza, Fast Food, Chinese",3.4,Average,17
1,"North Indian, Mughlai",3.3,Average,34
1,Bakery,3.3,Average,12
1,"Mughlai, North Indian",3.6,Good,34
1,"North Indian, South Indian, Street Food",3.6,Good,46
1,"North Indian, Mughlai",3.5,Good,31
1,"Fast Food, Italian, Chinese",4,Very Good,96
1,"North Indian, South Indian, Chinese",3.2,Average,70
1,"North Indian, South Indian, Chinese, Street Food, Mithai",3.4,Average,560
1,Cafe,2.9,Average,4
1,"North Indian, Fast Food",3.4,Average,38
1,"North Indian, Fast Food",2.8,Average,11
1,"Bakery, Mithai",3,Average,4
1,"North Indian, South Indian, Street Food, Mithai",3.3,Average,421
1,"North Indian, Chinese",3.1,Average,68
1,"North Indian, Street Food, Chinese, South Indian, Mithai",3.6,Good,85
1,"Bengali, North Indian, Chinese",3.7,Good,343
1,"Bakery, Desserts, Fast Food",3.8,Good,120
1,North Indian,0,Not rated,3
1,Fast Food,0,Not rated,2
1,Fast Food,0,Not rated,2
1,"Bakery, Desserts",0,Not rated,0
1,"Lebanese, Arabian, Moroccan",2.3,Poor,55
1,Cafe,3.2,Average,49
1,"Chinese, Fast Food",2.9,Average,7
1,"Pizza, Fast Food",3.3,Average,90
1,North Indian,2.9,Average,11
1,"Italian, Pizza, Fast Food",3.1,Average,161
1,"Bakery, Fast Food",3,Average,67
1,"Fast Food, North Indian",2.8,Average,23
1,"Japanese, Chinese, Malaysian, Thai, Vietnamese",3.3,Average,60
1,Lebanese,3.5,Good,239
1,"Chinese, Thai, North Indian",3.7,Good,137
1,"Burger, Desserts, Fast Food",3.7,Good,212
1,"North Indian, Chinese",3.5,Good,193
1,"Fast Food, Burger",3.5,Good,202
1,Chinese,3.5,Good,332
1,Finger Food,2.4,Poor,92
1,"Italian, Continental",2.9,Average,120
1,Chinese,3.4,Average,137
1,"North Indian, Mughlai",3.6,Good,158
1,"North Indian, Chinese, Continental",2.7,Average,9
1,"North Indian, Street Food",2.6,Average,38
1,"Chinese, Japanese, Thai",3.2,Average,59
1,"Mithai, North Indian",2.8,Average,4
1,"Fast Food, North Indian, Desserts, Ice Cream",2.5,Average,98
1,North Indian,2.8,Average,11
1,"North Indian, Mughlai",3,Average,11
1,South Indian,3.1,Average,14
1,"Pizza, Fast Food",2.4,Poor,71
1,South Indian,2.4,Poor,33
1,Cafe,0,Not rated,2
1,"Chinese, North Indian",3.3,Average,85
1,"Bakery, Italian, Fast Food, Chinese, Continental",2.9,Average,10
1,"Chinese, North Indian",2.7,Average,8
1,"Chinese, North Indian",2.9,Average,16
1,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",3.4,Average,113
1,Cafe,3,Average,4
1,"Chinese, North Indian",3.2,Average,17
1,"North Indian, South Indian",2.7,Average,33
1,Chinese,2.9,Average,66
1,Chinese,3.4,Average,34
1,"Chinese, North Indian, Seafood",2.8,Average,31
1,Chinese,3.2,Average,17
1,Cafe,3,Average,4
1,Fast Food,2.8,Average,5
1,"North Indian, Mughlai",2.9,Average,10
1,"Kashmiri, North Indian",2.9,Average,4
1,"Chinese, North Indian",3.4,Average,60
1,"Chinese, North Indian",3.2,Average,14
1,"Chinese, North Indian",3.1,Average,10
1,"Cafe, Healthy Food, North Indian",3,Average,7
1,"South Indian, Chettinad, North Indian, Chinese",3.4,Average,161
1,Bakery,3.4,Average,28
1,Chinese,3.7,Good,137
1,"Gujarati, South Indian, North Indian",3.7,Good,203
1,"Bakery, Desserts",3.5,Good,20
1,"Assamese, Chinese",3.5,Good,218
1,North Eastern,0,Not rated,0
1,"South Indian, North Indian, Chinese",0,Not rated,1
1,"Chinese, North Indian",0,Not rated,2
1,Finger Food,0,Not rated,3
1,"North Indian, Mughlai",2.4,Poor,164
1,"North Indian, Mughlai, Chinese",2.1,Poor,138
1,North Indian,3.3,Average,21
1,North Indian,3.1,Average,6
1,"Pizza, Fast Food",3,Average,10
1,Bakery,3.2,Average,10
1,"South Indian, Chinese, Fast Food",2.9,Average,6
1,"North Indian, South Indian, Chinese",3.1,Average,15
1,North Indian,3,Average,12
1,North Indian,3.4,Average,29
1,Bakery,3,Average,9
1,Mughlai,3.1,Average,4
1,North Indian,3.2,Average,225
1,Mughlai,3.2,Average,8
1,"Mithai, Fast Food",3,Average,5
1,"North Indian, South Indian, Fast Food, Street Food, Chinese, Desserts, Mithai",2.8,Average,42
1,North Indian,3.1,Average,16
1,"North Indian, Fast Food, Chinese, South Indian",3.2,Average,39
1,"North Indian, Street Food, Chinese, South Indian",2.5,Average,49
1,North Indian,3,Average,20
1,"North Indian, South Indian",2.8,Average,4
1,North Indian,2.9,Average,5
1,"Mithai, Street Food",3.3,Average,16
1,"Fast Food, Burger",3,Average,57
1,"Fast Food, Burger",3,Average,42
1,"North Indian, Fast Food, South Indian",3.4,Average,21
1,Street Food,3,Average,4
1,"Beverages, Street Food",3.2,Average,11
1,North Indian,3,Average,53
1,Mithai,3.2,Average,7
1,Mithai,3.4,Average,23
1,"North Indian, South Indian",2.9,Average,4
1,Mughlai,3,Average,5
1,North Indian,3,Average,9
1,Street Food,3.2,Average,16
1,Desserts,3.4,Average,18
1,"North Indian, South Indian",3.1,Average,14
1,North Indian,2.9,Average,7
1,North Indian,3,Average,4
1,North Indian,2.9,Average,5
1,Street Food,3.1,Average,5
1,"North Indian, Chinese",2.8,Average,59
1,"Mughlai, Biryani",3.3,Average,10
1,Mughlai,3.7,Good,30
1,Beverages,3.8,Good,112
1,Mithai,3.8,Good,59
1,Street Food,3.7,Good,40
1,North Indian,3.8,Good,116
1,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",3.9,Good,444
1,"Street Food, Chinese, North Indian, Mithai",3.9,Good,163
1,"Mithai, Street Food",3.7,Good,19
1,Beverages,3.7,Good,63
1,Fast Food,3.6,Good,43
1,Street Food,3.9,Good,1487
1,"Mithai, Street Food",3.9,Good,752
1,North Indian,3.6,Good,437
1,North Indian,3.6,Good,297
1,"Mithai, Street Food",3.8,Good,76
1,Mithai,3.5,Good,21
1,"Street Food, North Indian, South Indian, Mithai",3.5,Good,51
1,Street Food,0,Not rated,1
1,"Biryani, Mughlai",0,Not rated,0
1,Street Food,0,Not rated,0
1,Chinese,0,Not rated,0
1,North Indian,0,Not rated,1
1,North Indian,0,Not rated,2
1,Fast Food,0,Not rated,0
1,"Street Food, Mithai",0,Not rated,3
1,Desserts,0,Not rated,3
1,North Indian,0,Not rated,0
1,Mithai,0,Not rated,0
1,"Street Food, Mithai",0,Not rated,2
1,"Mithai, Street Food",4.2,Very Good,382
1,"Ice Cream, Mithai, North Indian, Street Food",4.3,Very Good,521
1,Street Food,4.1,Very Good,405
1,"Mughlai, Street Food",4.4,Very Good,305
1,"Desserts, Street Food",3.1,Average,6
1,Ice Cream,4.5,Excellent,545
1,Street Food,3.6,Good,18
1,Ice Cream,3.9,Good,36
1,North Indian,3.6,Good,185
1,"Street Food, Mithai",3.6,Good,27
1,"Mithai, North Indian",3.6,Good,31
1,"Street Food, Beverages",3.7,Good,54
1,Fast Food,3.7,Good,21
1,Street Food,4.1,Very Good,118
1,"Fast Food, Beverages",4.1,Very Good,169
1,"Mithai, Street Food",4.1,Very Good,200
1,"North Indian, Mughlai, Chinese",2.7,Average,23
1,"Mithai, Bakery",3.1,Average,7
1,"North Indian, Mughlai, Chinese",3,Average,4
1,"North Indian, Chinese",3.2,Average,26
1,"North Indian, Fast Food",2.7,Average,22
1,"North Indian, Mughlai, Chinese",3,Average,70
1,"North Indian, Mughlai, Fast Food, South Indian",3.3,Average,26
1,"North Indian, Mughlai, Biryani",3.4,Average,404
1,Fast Food,3.2,Average,35
1,"Mughlai, North Indian, Bengali, Continental",2.7,Average,135
1,"Chinese, Thai",2.9,Average,16
1,"Chinese, Mughlai, North Indian",2.9,Average,39
1,Fast Food,3.4,Average,18
1,"Raw Meats, Fast Food",2.7,Average,29
1,"North Indian, Chinese",3.3,Average,27
1,"North Indian, Mughlai",3.2,Average,13
1,"Mughlai, North Indian, Chinese",3.3,Average,18
1,"North Indian, Chinese, Biryani",2.7,Average,14
1,"North Indian, Mughlai, Chinese",2.5,Average,59
1,"North Indian, Mughlai",2.7,Average,70
1,Fast Food,3.1,Average,9
1,North Indian,2.6,Average,71
1,"North Indian, Mughlai, Chinese",3.1,Average,5
1,Bengali,2.9,Average,7
1,Fast Food,3.2,Average,16
1,"North Indian, Kashmiri",3.2,Average,14
1,Mithai,3.2,Average,17
1,"Mithai, Street Food",3.7,Good,55
1,Fast Food,3.6,Good,46
1,Desserts,3.8,Good,112
1,Fast Food,3.7,Good,99
1,"Continental, American, Fast Food",3.9,Good,109
1,"Bengali, North Indian",3.6,Good,458
1,"North Indian, Mughlai, Biryani, Bengali",3.5,Good,443
1,Beverages,3.7,Good,33
1,North Indian,0,Not rated,0
1,Fast Food,0,Not rated,2
1,"Bakery, Fast Food",0,Not rated,2
1,Cafe,0,Not rated,1
1,Chinese,0,Not rated,2
1,"North Indian, Mughlai, Chinese",0,Not rated,1
1,"North Indian, Chinese",0,Not rated,0
1,"Fast Food, Chinese",0,Not rated,2
1,Mithai,0,Not rated,2
1,"Bakery, Desserts",0,Not rated,0
1,"North Indian, Chinese, Fast Food",2.4,Poor,41
